,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
206,cycles,../inputs/case_Western.graphml,10024,12241,4106,17,48202,20048,2,1825.0,1825,0.0,Optimal,135204,768223748,63,735763,14839
207,cycles,../inputs/case1888rte.graphml,1888,2308,681,1,8651,3776,4,1244.0,1244,0.0,Optimal,2160,3682409,74,128961,6077
208,forts,../inputs/case6470rte.graphml,6470,8066,2352,16,22602,6470,2,1303.0,1303,0.0,Optimal,6242,4545895,20,1574989,8532
209,cycles,../inputs/case11_iwamoto.graphml,11,11,6,2,48,22,0,4.0,4,0.0,Optimal,1,3503,10,202,31
210,brimkov,../inputs/case30.graphml,30,41,7,2,163,145,0,13.0,13,0.0,Optimal,1,7012,0,0,0
211,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,19,54546,45832,0,2010.0,2010,0.0,Optimal,54,9277478,0,0,0
212,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,27,54546,45832,0,2010.0,2010,0.0,Optimal,1,6386253,0,0,0
213,brimkov,../inputs/case_Western.graphml,10024,12241,4106,6,58226,75508,4,1871.0,1873,0.0010678056593699946,Timeout,20342,900789294,0,0,0
214,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,7,45305,18482,2,2019.0,2019,0.0,Optimal,1737,14806752,49,380658,4662
215,cycles,../inputs/case1951rte.graphml,1951,2375,651,1,8852,3902,1,1332.0,1332,0.0,Optimal,3862,3862597,66,105267,6300
216,forts,../inputs/case118.graphml,118,179,11,1,476,118,2,107.0,107,0.0,Optimal,5209,140670,151,23143,781
217,cycles,../inputs/case1951rte.graphml,1951,2375,651,1,8852,3902,0,1332.0,1332,0.0,Optimal,2868,4358354,73,107771,6389
218,forts,../inputs/case1951rte.graphml,1951,2375,651,15,6701,1951,1,393.0,393,0.0,Optimal,115,284962,18,190192,3100
219,forts,../inputs/case300.graphml,300,409,66,3,1118,300,3,94.0,94,0.0,Optimal,29131,4462166,56,26445,878
220,cycles,../inputs/case96rts.graphml,73,108,9,5,318,146,3,19.0,19,0.0,Optimal,1,11167,11,363,13
221,forts,../inputs/case9.graphml,9,9,4,3,27,9,2,2.0,2,0.0,Optimal,1,1652,9,390,13
222,forts,../inputs/case57.graphml,57,78,15,2,213,57,3,22.0,22,0.0,Optimal,1,5098,13,1682,150
223,forts,../inputs/case2868rte.graphml,2868,3471,983,10,9810,2868,4,598.0,598,0.0,Optimal,1752,1025462,25,458424,5254
224,forts,../inputs/case3375wp.graphml,3374,4068,889,2,11510,3374,2,1412.0,-1,100.0,Timeout,329849,900294500,298,2721706,16171
225,forts,../inputs/case6515rte.graphml,6515,8104,2344,8,22723,6515,4,1324.0,1324,0.0,Optimal,23106,26229670,97,2676464,12615
226,jovanovic,../inputs/case89pegase.graphml,89,206,43,1,710,1379,1,47.0,47,0.0,Optimal,1,12552,0,0,0
227,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,9,10803,24060,4,397.0,397,0.0,Optimal,17,2573496,0,0,0
228,forts,../inputs/case9241pegase.graphml,9241,14207,2902,15,37655,9241,1,2010.0,2010,0.0,Optimal,1927,8927247,27,4126472,16469
229,cycles,../inputs/case_GB2224.graphml,2224,2804,1367,14,11890,4448,3,322.0,322,0.0,Optimal,1535,2922122,38,89195,3583
230,cycles,../inputs/case2848rte.graphml,2848,3442,1023,10,12983,5696,4,585.0,585,0.0,Optimal,1126,1198608,18,61872,2432
231,cycles,../inputs/case2746wp.graphml,2746,3274,704,2,11305,5492,2,1194.0,1194,0.0,Optimal,2411,4276856,48,89677,2253
232,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,2,54546,98650,3,4316.0,4316,0.0,Optimal,3593,218924684,0,0,0
233,cycles,../inputs/case145.graphml,145,422,71,6,1295,290,2,20.0,20,0.0,Optimal,34779,3891252,55,9097,430
234,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,16,36564,46098,0,1314.0,1314,0.0,Optimal,1089,3453041,0,0,0
235,forts,../inputs/case1354pegase.graphml,1354,1710,422,8,4774,1354,3,313.0,313,0.0,Optimal,1987,407488,40,126349,2655
236,jovanovic,../inputs/case57.graphml,57,78,15,2,310,523,1,22.0,22,0.0,Optimal,1,6910,0,0,0
237,cycles,../inputs/case2848rte.graphml,2848,3442,1023,1,12983,5696,4,1869.0,1869,0.0,Optimal,4845,8266395,65,195165,9376
238,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,11,54546,45832,0,2010.0,2010,0.0,Optimal,2526,16442546,0,0,0
239,brimkov,../inputs/case2746wop.graphml,2746,3300,709,5,14133,12721,4,683.0,683,0.0,Optimal,2343,8293277,0,0,0
240,cycles,../inputs/case2848rte.graphml,2848,3442,1023,3,12983,5696,1,862.0,862,0.0,Optimal,3967,11369347,63,143836,3906
241,forts,../inputs/case_illinois200.graphml,200,245,44,6,690,200,3,45.0,45,0.0,Optimal,3777,158064,47,16796,559
242,cycles,../inputs/case6468rte.graphml,6468,8065,2384,10,30031,12936,3,1292.0,1292,0.0,Optimal,1782,5963875,101,473968,5394
243,brimkov,../inputs/case2737sop.graphml,2737,3266,655,5,13922,12484,3,690.0,690,0.0,Optimal,2578,10399251,0,0,0
244,cycles,../inputs/case24_ieee_rts.graphml,24,34,4,6,105,48,3,6.0,6,0.0,Optimal,1,2648,9,148,7
245,cycles,../inputs/case3375wp.graphml,3374,4068,889,2,14161,6748,2,1454.0,1454,0.0,Optimal,4455,9027238,46,121708,3585
246,forts,../inputs/case_GB2224.graphml,2224,2804,1367,10,7832,2224,4,322.0,322,0.0,Optimal,1969,1214641,109,504492,3423
247,brimkov,../inputs/case145.graphml,145,422,71,21,1440,2704,4,18.0,18,0.0,Optimal,1,77005,0,0,0
248,forts,../inputs/case_south_carolina500.graphml,500,584,211,14,1668,500,0,75.0,75,0.0,Optimal,1,39990,13,24879,786
249,cycles,../inputs/case89pegase.graphml,89,206,43,12,621,178,3,13.0,13,0.0,Optimal,1,12266,14,1022,93
250,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,12,36664,46344,2,1315.0,1315,0.0,Optimal,2230,5965603,0,0,0
251,forts,../inputs/case24_ieee_rts.graphml,24,34,4,4,92,24,1,6.0,6,0.0,Optimal,1,4038,15,913,60
252,forts,../inputs/case3375wp.graphml,3374,4068,889,7,11510,3374,0,818.0,818,0.0,Optimal,5614,3733271,72,732828,7289
253,cycles,../inputs/case3012wp.graphml,3012,3566,726,3,12224,6024,4,863.0,863,0.0,Optimal,14008,48665277,85,168599,2569
254,cycles,../inputs/case1888rte.graphml,1888,2308,681,7,8651,3776,0,382.0,382,0.0,Optimal,2051,1662883,67,66065,1927
255,forts,../inputs/case_illinois200.graphml,200,245,44,2,690,200,0,95.0,97,0.020618556701030927,Timeout,1980201,901186491,1218,438401,3200
256,forts,../inputs/case2868rte.graphml,2868,3471,983,11,9810,2868,4,598.0,598,0.0,Optimal,1967,1175763,34,473956,5155
257,cycles,../inputs/case145.graphml,145,422,71,16,1295,290,3,18.0,18,0.0,Optimal,1,56239,19,2605,207
258,forts,../inputs/case33bw.graphml,33,32,1,3,97,33,1,11.0,11,0.0,Optimal,1,3463,19,893,87
259,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,28,77073,166797,0,2721.0,2721,0.0,Optimal,1737,127920104,0,0,0
260,cycles,../inputs/case_iceland118.graphml,189,203,110,7,869,378,2,39.0,39,0.0,Optimal,1,22639,17,2006,225
261,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,6,10539,23454,2,393.0,393,0.0,Optimal,2427,15150176,0,0,0
262,brimkov,../inputs/case89pegase.graphml,89,206,43,10,710,682,2,13.0,13,0.0,Optimal,1,38834,0,0,0
263,forts,../inputs/case33bw.graphml,33,32,1,4,97,33,0,11.0,11,0.0,Optimal,1,3468,14,991,77
264,cycles,../inputs/case145.graphml,145,422,71,1,1295,290,2,91.0,91,0.0,Optimal,284122,18897425,105,28776,1589
265,cycles,../inputs/case2736sp.graphml,2736,3265,645,7,11170,5472,0,682.0,682,0.0,Optimal,1872,2475445,53,76360,1648
266,cycles,../inputs/case_iceland118.graphml,189,203,110,4,869,378,2,44.0,44,0.0,Optimal,753,100232,21,2872,263
267,cycles,../inputs/case3120sp.graphml,3120,3684,798,5,12750,6240,0,774.0,774,0.0,Optimal,1662,6065429,61,101972,2109
268,jovanovic,../inputs/case145.graphml,145,422,71,17,1440,4117,1,18.0,18,0.0,Optimal,1,380567,0,0,0
269,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,20,63414,27318,0,2732.0,2732,0.0,Optimal,1745,12089844,89,683668,8378
270,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,31,45305,18482,0,2010.0,2010,0.0,Optimal,1709,7051339,30,217542,3924
271,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,15,10803,24060,3,393.0,393,0.0,Optimal,1,1918842,0,0,0
272,forts,../inputs/case300.graphml,300,409,66,1,1118,300,0,230.0,236,0.025423728813559324,Timeout,270658,900247917,8662,4949467,22487
273,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,22,63414,27318,3,2726.0,2726,0.0,Optimal,1708,11513882,38,383546,3613
274,jovanovic,../inputs/case6ww.graphml,6,11,1,4,37,56,3,2.0,2,0.0,Optimal,1,1113,0,0,0
275,jovanovic,../inputs/case1354pegase.graphml,1354,1710,422,3,7269,14491,2,467.0,467,0.0,Optimal,5285,12288331,0,0,0
276,cycles,../inputs/case2868rte.graphml,2868,3471,983,8,13053,5736,3,600.0,600,0.0,Optimal,1745,2368925,50,99438,2691
277,cycles,../inputs/case2383wp.graphml,2383,2886,552,5,9861,4766,3,605.0,605,0.0,Optimal,1817,2421363,48,66096,1668
278,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,30,45305,18482,0,2010.0,2010,0.0,Optimal,1733,7072197,37,254732,4003
279,jovanovic,../inputs/case2737sop.graphml,2737,3266,655,1,13922,25903,0,2087.0,2087,0.0,Optimal,1,809223,0,0,0
280,forts,../inputs/case57.graphml,57,78,15,7,213,57,3,12.0,12,0.0,Optimal,1,3827,15,1763,84
281,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,13,36564,81356,0,1314.0,1314,0.0,Optimal,2543,105259163,0,0,0
282,cycles,../inputs/case_illinois200.graphml,200,245,44,6,874,400,1,45.0,45,0.0,Optimal,3556,205396,30,3795,243
283,forts,../inputs/case3012wp.graphml,3012,3566,726,4,10144,3012,0,780.0,780,0.0,Optimal,35079,53713608,373,1400056,8512
284,jovanovic,../inputs/case_GB2224.graphml,2224,2804,1367,4,14114,35097,0,410.0,410,0.0,Optimal,23938,305970454,0,0,0
285,brimkov,../inputs/case2746wop.graphml,2746,3300,709,7,14133,12721,4,678.0,678,0.0,Optimal,157,1488490,0,0,0
286,forts,../inputs/case3012wp.graphml,3012,3566,726,6,10144,3012,3,758.0,758,0.0,Optimal,5246,3414986,33,552802,6718
287,forts,../inputs/case9241pegase.graphml,9241,14207,2902,14,37655,9241,4,2010.0,2010,0.0,Optimal,1492,8912814,29,4258399,16571
288,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,9,10539,23454,4,375.0,375,0.0,Optimal,19,2730641,0,0,0
289,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,8,58226,131376,0,1837.0,1837,0.0,Optimal,7726,818772188,0,0,0
290,cycles,../inputs/case1354pegase.graphml,1354,1710,422,10,5915,2708,1,311.0,311,0.0,Optimal,1,145006,11,8906,710
291,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,6,10539,23454,0,393.0,393,0.0,Optimal,2427,15168778,0,0,0
292,cycles,../inputs/case2869pegase.graphml,2869,3968,869,5,13333,5738,1,662.0,662,0.0,Optimal,2162,11391891,62,108897,2289
293,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,14,15831,35938,1,585.0,585,0.0,Optimal,178,7174591,0,0,0
294,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,7,63414,27318,2,3124.0,3124,0.0,Optimal,3364,43903890,126,1551342,6902
295,forts,../inputs/case_Western.graphml,10024,12241,4106,2,34506,10024,3,3289.0,-1,100.0,Timeout,56869,900187914,57,12808162,42147
296,brimkov,../inputs/case118.graphml,118,179,11,5,634,404,2,30.0,30,0.0,Optimal,1,27527,0,0,0
297,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,28,63414,27318,2,2721.0,2721,0.0,Optimal,1987,9983441,11,147960,3464
298,brimkov,../inputs/case3375wp.graphml,3374,4068,889,10,17535,16889,3,816.0,816,0.0,Optimal,220,2215364,0,0,0
299,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,7,10803,24060,0,406.0,406,0.0,Optimal,56,3390541,0,0,0
300,forts,../inputs/case3120sp.graphml,3120,3684,798,4,10488,3120,4,794.0,794,0.0,Optimal,357639,516188104,163,1024658,8275
301,forts,../inputs/case_iceland118.graphml,189,203,110,7,595,189,0,39.0,39,0.0,Optimal,1,20303,15,6936,337
302,brimkov,../inputs/case2746wop.graphml,2746,3300,709,8,14133,12721,1,677.0,677,0.0,Optimal,76,1611431,0,0,0
303,brimkov,../inputs/case1354pegase.graphml,1354,1710,422,5,7269,7537,4,340.0,340,0.0,Optimal,141,988529,0,0,0
304,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,9,10803,24060,0,397.0,397,0.0,Optimal,17,2607247,0,0,0
305,forts,../inputs/case1888rte.graphml,1888,2308,681,13,6504,1888,1,375.0,375,0.0,Optimal,383,312929,26,197305,3022
306,cycles,../inputs/case1354pegase.graphml,1354,1710,422,4,5915,2708,4,379.0,379,0.0,Optimal,1615,1374270,45,39118,1123
307,forts,../inputs/case13659pegase.graphml,13659,18625,4024,29,50909,13659,2,2721.0,2721,0.0,Optimal,1574,13138916,20,8183969,22896
308,brimkov,../inputs/case_GB2224.graphml,2224,2804,1367,6,14114,20784,1,338.0,338,0.0,Optimal,1684,25106554,0,0,0
309,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,29,54546,98650,2,2010.0,2010,0.0,Optimal,1620,65304908,0,0,0
310,brimkov,../inputs/case2746wp.graphml,2746,3274,704,2,14051,12571,1,1194.0,1194,0.0,Optimal,30394,48350699,0,0,0
311,forts,../inputs/case1888rte.graphml,1888,2308,681,10,6504,1888,4,375.0,375,0.0,Optimal,975,366521,24,200294,3171
312,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,23,54546,98650,4,2010.0,2010,0.0,Optimal,2010,65465557,0,0,0
313,forts,../inputs/case14.graphml,14,20,2,5,54,14,2,3.0,3,0.0,Optimal,1,1398,8,289,24
314,jovanovic,../inputs/case_GB2224.graphml,2224,2804,1367,9,14114,35097,2,323.0,323,0.0,Optimal,1712,38578386,0,0,0
315,cycles,../inputs/case2746wp.graphml,2746,3274,704,7,11305,5492,2,685.0,685,0.0,Optimal,2028,2379745,38,57261,1580
316,forts,../inputs/case2869pegase.graphml,2869,3968,869,10,10805,2869,1,612.0,612,0.0,Optimal,1815,1088148,21,440685,5292
317,brimkov,../inputs/case1951rte.graphml,1951,2375,651,12,10803,13715,3,393.0,393,0.0,Optimal,1,613726,0,0,0
318,cycles,../inputs/case2869pegase.graphml,2869,3968,869,1,13333,5738,1,2063.0,2063,0.0,Optimal,3240,3981777,46,107106,6451
319,cycles,../inputs/case4gs.graphml,4,4,0,3,12,8,4,2.0,2,0.0,Optimal,1,409,2,3,0
320,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,9,36664,81702,1,1319.0,1319,0.0,Optimal,1703,114103370,0,0,0
321,forts,../inputs/case89pegase.graphml,89,206,43,12,501,89,0,13.0,13,0.0,Optimal,1,8515,11,3142,130
322,brimkov,../inputs/case30.graphml,30,41,7,5,163,145,2,6.0,6,0.0,Optimal,1,3133,0,0,0
323,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,10,36453,80915,1,1304.0,1304,0.0,Optimal,1561,70066545,0,0,0
324,cycles,../inputs/case2383wp.graphml,2383,2886,552,8,9861,4766,3,594.0,594,0.0,Optimal,555,591206,24,33134,1323
325,cycles,../inputs/case_GB2224.graphml,2224,2804,1367,12,11890,4448,1,322.0,322,0.0,Optimal,1937,2951053,45,80102,3657
326,cycles,../inputs/case6515rte.graphml,6515,8104,2344,5,30149,13030,4,1432.0,1432,0.0,Optimal,7416,43634076,99,597149,7482
327,brimkov,../inputs/case_iceland118.graphml,189,203,110,4,1058,1376,4,44.0,44,0.0,Optimal,1,79079,0,0,0
328,forts,../inputs/case145.graphml,145,422,71,11,989,145,0,18.0,18,0.0,Optimal,1,37720,15,7124,206
329,brimkov,../inputs/case_iceland118.graphml,189,203,110,6,1058,1376,2,40.0,40,0.0,Optimal,1,52638,0,0,0
330,forts,../inputs/case2746wop.graphml,2746,3300,709,10,9346,2746,1,677.0,677,0.0,Optimal,1949,1363616,45,400236,4687
331,forts,../inputs/case6ww.graphml,6,11,1,6,28,6,4,1.0,1,0.0,Optimal,1,523,6,125,5
332,forts,../inputs/case2746wop.graphml,2746,3300,709,2,9346,2746,0,1168.0,-1,100.0,Timeout,296645,900320016,717,3554348,14789
333,forts,../inputs/case13659pegase.graphml,13659,18625,4024,25,50909,13659,2,2721.0,2721,0.0,Optimal,1573,13545500,20,8313496,22848
334,jovanovic,../inputs/case2746wp.graphml,2746,3274,704,2,14051,26111,2,1194.0,1194,0.0,Optimal,1,3290754,0,0,0
335,cycles,../inputs/case118.graphml,118,179,11,6,516,236,4,29.0,29,0.0,Optimal,1,10157,9,463,22
336,forts,../inputs/case11_iwamoto.graphml,11,11,6,1,33,11,2,5.0,5,0.0,Optimal,19,5471,18,1123,45
337,cycles,../inputs/case2746wp.graphml,2746,3274,704,9,11305,5492,3,684.0,684,0.0,Optimal,457,645138,21,37526,709
338,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,8,36453,80915,2,1312.0,1312,0.0,Optimal,1754,96127408,0,0,0
339,cycles,../inputs/case6470rte.graphml,6470,8066,2352,6,29983,12940,0,1356.0,1356,0.0,Optimal,2164,16054771,69,710191,6699
340,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,31,63414,27318,3,2721.0,2721,0.0,Optimal,1917,9463752,15,189988,3459
341,brimkov,../inputs/case1354pegase.graphml,1354,1710,422,3,7269,7537,4,467.0,467,0.0,Optimal,1637,6292803,0,0,0
342,brimkov,../inputs/case14.graphml,14,20,2,4,73,41,0,3.0,3,0.0,Optimal,1,3754,0,0,0
343,forts,../inputs/case2736sp.graphml,2736,3265,645,6,9266,2736,1,684.0,684,0.0,Optimal,3881,2093991,40,472298,6004
344,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,16,36664,46344,2,1315.0,1315,0.0,Optimal,1764,4052583,0,0,0
345,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,13,54546,98650,3,2010.0,2010,0.0,Optimal,1743,66381624,0,0,0
346,cycles,../inputs/case2868rte.graphml,2868,3471,983,17,13053,5736,0,598.0,598,0.0,Optimal,15,428805,18,33367,2668
347,jovanovic,../inputs/case300.graphml,300,409,66,1,1624,2928,2,236.0,236,0.0,Optimal,1,37420,0,0,0
348,cycles,../inputs/case2737sop.graphml,2737,3266,655,5,11185,5474,4,690.0,690,0.0,Optimal,1885,5932147,63,102560,1903
349,cycles,../inputs/case_GB2224.graphml,2224,2804,1367,9,11890,4448,3,323.0,323,0.0,Optimal,1640,3663191,68,147519,3910
350,cycles,../inputs/case2869pegase.graphml,2869,3968,869,11,13333,5738,2,612.0,612,0.0,Optimal,3309,2072075,18,34895,1430
351,jovanovic,../inputs/case145.graphml,145,422,71,10,1440,4117,4,18.0,18,0.0,Optimal,1,697264,0,0,0
352,jovanovic,../inputs/case300.graphml,300,409,66,11,1624,2928,4,72.0,72,0.0,Optimal,1,48373,0,0,0
353,brimkov,../inputs/case_GB2224.graphml,2224,2804,1367,3,14114,20784,0,518.0,518,0.0,Optimal,31420,584582032,0,0,0
354,brimkov,../inputs/case89pegase.graphml,89,206,43,12,710,682,3,13.0,13,0.0,Optimal,1,17717,0,0,0
355,cycles,../inputs/case13659pegase.graphml,13659,18625,4024,11,63414,27318,2,2817.0,2817,0.0,Optimal,1652,23469399,116,1068416,9292
356,jovanovic,../inputs/case145.graphml,145,422,71,1,1440,4117,1,91.0,91,0.0,Optimal,1808,902221,0,0,0
357,cycles,../inputs/case2869pegase.graphml,2869,3968,869,6,13333,5738,4,629.0,629,0.0,Optimal,1777,3378267,45,77283,1865
358,forts,../inputs/case_GBreduced29.graphml,29,50,0,3,129,29,1,10.0,10,0.0,Optimal,1,9414,16,900,85
359,cycles,../inputs/case6470rte.graphml,6470,8066,2352,2,29983,12940,2,2945.0,2945,0.0,Optimal,7628,43620358,67,640091,9447
360,cycles,../inputs/case6470rte.graphml,6470,8066,2352,13,29983,12940,3,1303.0,1303,0.0,Optimal,2324,5403110,20,191219,4772
361,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,10,36453,80915,2,1304.0,1304,0.0,Optimal,1561,69561704,0,0,0
362,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,23,77073,93003,4,2724.0,2724,0.0,Optimal,1,4684974,0,0,0
363,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,16,58226,131376,1,1823.0,1825,0.001095890410958904,Timeout,10030,900850684,0,0,0
364,forts,../inputs/case1354pegase.graphml,1354,1710,422,2,4774,1354,2,696.0,703,0.00995732574679943,Timeout,552737,900474370,1928,3427272,10173
365,forts,../inputs/case9241pegase.graphml,9241,14207,2902,40,37655,9241,0,2010.0,2010,0.0,Optimal,1878,8470634,30,3910784,16302
366,cycles,../inputs/case1888rte.graphml,1888,2308,681,7,8651,3776,3,382.0,382,0.0,Optimal,1878,1516357,57,65493,1882
367,brimkov,../inputs/case_Texas.graphml,2000,2667,376,2,11023,13699,4,939.0,939,0.0,Optimal,8692,20848183,0,0,0
368,jovanovic,../inputs/case39.graphml,39,46,10,6,202,372,2,9.0,9,0.0,Optimal,1,5798,0,0,0
369,cycles,../inputs/case9241pegase.graphml,9241,14207,2902,39,45305,18482,0,2010.0,2010,0.0,Optimal,1700,6760357,30,166962,1822
370,forts,../inputs/case2869pegase.graphml,2869,3968,869,14,10805,2869,0,612.0,612,0.0,Optimal,7287,1591180,26,412040,4980
371,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,2,77073,93003,4,7453.0,7465,0.001607501674480911,Timeout,26271,902854355,0,0,0
372,jovanovic,../inputs/case_GB2224.graphml,2224,2804,1367,4,14114,35097,3,410.0,410,0.0,Optimal,23938,306011739,0,0,0
373,cycles,../inputs/case_illinois200.graphml,200,245,44,7,874,400,4,42.0,42,0.0,Optimal,752,82423,34,3673,246
374,jovanovic,../inputs/case2746wop.graphml,2746,3300,709,8,14133,26324,0,677.0,677,0.0,Optimal,1,2766446,0,0,0
375,forts,../inputs/case13659pegase.graphml,13659,18625,4024,41,50909,13659,3,2721.0,2721,0.0,Optimal,1515,13620941,20,8481774,22601
376,forts,../inputs/case145.graphml,145,422,71,21,989,145,3,18.0,18,0.0,Optimal,1,5499,8,3583,104
377,forts,../inputs/case_south_carolina500.graphml,500,584,211,11,1668,500,1,75.0,75,0.0,Optimal,171,61881,18,30025,823
378,forts,../inputs/case2736sp.graphml,2736,3265,645,3,9266,2736,1,771.0,-1,100.0,Timeout,211489,900251501,675,3380475,12513
379,brimkov,../inputs/case300.graphml,300,409,66,12,1624,1356,1,72.0,72,0.0,Optimal,1,21876,0,0,0
380,brimkov,../inputs/case89pegase.graphml,89,206,43,7,710,682,4,13.0,13,0.0,Optimal,1,46119,0,0,0
381,brimkov,../inputs/case3375wp.graphml,3374,4068,889,8,17535,16889,2,816.0,816,0.0,Optimal,114,2476731,0,0,0
382,cycles,../inputs/case_south_carolina500.graphml,500,584,211,6,2505,1000,1,83.0,83,0.0,Optimal,2035,489460,59,20770,1203
383,cycles,../inputs/case6515rte.graphml,6515,8104,2344,1,30149,13030,2,4281.0,4281,0.0,Optimal,7531,29548918,77,622108,21402
384,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,21,77073,166797,2,2729.0,2729,0.0,Optimal,1747,128671378,0,0,0
385,jovanovic,../inputs/case14.graphml,14,20,2,2,73,111,0,6.0,6,0.0,Optimal,1,3529,0,0,0
386,cycles,../inputs/case5.graphml,5,6,0,2,17,10,3,3.0,3,0.0,Optimal,1,427,2,3,0
387,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,2,36499,45765,3,2916.0,2916,0.0,Optimal,1609,37593227,0,0,0
388,brimkov,../inputs/case6ww.graphml,6,11,1,5,37,21,4,1.0,1,0.0,Optimal,1,1131,0,0,0
389,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,13,10539,23454,2,375.0,375,0.0,Optimal,1,1852361,0,0,0
390,forts,../inputs/case6495rte.graphml,6495,8084,2344,15,22663,6495,4,1314.0,1314,0.0,Optimal,2344,3551310,23,1998115,10677
391,jovanovic,../inputs/case_GB2224.graphml,2224,2804,1367,1,14114,35097,4,1016.0,1027,0.010710808179162609,Timeout,71989,900236824,0,0,0
392,jovanovic,../inputs/case2737sop.graphml,2737,3266,655,9,13922,25903,3,683.0,683,0.0,Optimal,1,1830045,0,0,0
